Orthogroup	source	C_mollissima	Liriodendron_hybrid	V_vinifera	n_Cunninghamia_lanceolata_CULA	n_Liquidambar_formosana	n_Picea_abies	n_Quercus_suber
OG0008403	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G042700	Lc__Lchi12966	Vv__XP_010644421.1	1	1	4	1
OG0008404	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G043600	Lc__Lchi02584	Vv__XP_002276201.1	3	1	1	2
OG0008413	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G071100	Lc__Lchi08516	Vv__XP_010644166.1	1	2	2	2
OG0008414	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G077000	Lc__Lchi17007	Vv__XP_002285464.2	1	1	4	1
OG0008426	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G126100	Lc__Lchi03958	Vv__XP_002281964.1	2	2	2	1
OG0008428	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G129100	Lc__Lchi07333	Vv__XP_002275422.2	1	1	4	1
OG0008435	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G148200	Lc__Lchi15861	Vv__XP_002279619.1	1	3	1	2
OG0008440	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G159900	Lc__Lchi21141	Vv__XP_002278568.2	1	2	2	2
OG0008450	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G194300	Lc__Lchi24389	Vv__XP_002274671.2	1	2	3	1
OG0008452	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G198700	Lc__Lchi04887	Vv__XP_002270342.1	1	2	2	2
OG0008456	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G213000	Lc__Lchi13211	Vv__XP_002274480.2	1	2	2	2
OG0008461	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G236700	Lc__Lchi04014	Vv__XP_010652626.1	1	1	2	3
OG0008463	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G008800	Lc__Lchi19706	Vv__XP_002277343.1	1	1	3	2
OG0008468	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G032300	Lc__Lchi09583	Vv__XP_002269616.1	0	2	4	1
OG0008470	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G039300	Lc__Lchi21273	Vv__XP_002273939.1	1	1	2	3
OG0008472	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G055200	Lc__Lchi26141	Vv__XP_019079204.1	1	1	3	2
OG0008481	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G101200	Lc__Lchi01936	Vv__XP_002285147.1	2	1	2	2
OG0008483	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G102500	Lc__Lchi02236	Vv__XP_002282024.1	1	2	2	2
OG0008486	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G116500	Lc__Lchi18772	Vv__XP_002275430.1	2	2	1	2
OG0008487	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G117100	Lc__Lchi18784	Vv__XP_003631633.1	2	1	2	2
OG0008488	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G118400	Lc__Lchi18792	Vv__XP_003631645.1	4	1	1	1
OG0008495	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G002400	Lc__Lchi14780	Vv__XP_010647125.2	2	1	2	2
OG0008496	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G004700	Lc__Lchi22188	Vv__XP_002270681.2	1	1	2	3
OG0008502	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G041000	Lc__Lchi24337	Vv__XP_002284138.1	1	1	4	1
OG0008503	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G048400	Lc__Lchi12797	Vv__XP_002280733.1	2	2	2	1
OG0008506	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G064200	Lc__Lchi16645	Vv__XP_003632421.1	1	1	3	2
OG0008507	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G065900	Lc__Lchi18520	Vv__XP_002283156.1	1	0	0	6
OG0008510	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G087300	Lc__Lchi19180	Vv__XP_002273249.1	2	2	1	2
OG0008513	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G094200	Lc__Lchi10001	Vv__XP_002265825.2	1	3	1	2
OG0008514	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G099300	Lc__Lchi29831	Vv__XP_002275100.1	1	1	1	4
OG0008515	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G106000	Lc__Lchi23895	Vv__XP_002268943.1	1	1	4	1
OG0008516	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G106300	Lc__Lchi07312	Vv__XP_002267920.1	3	1	2	1
OG0008517	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G107700	Lc__Lchi22472	Vv__XP_002273662.1	1	2	1	3
OG0008519	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G126900	Lc__Lchi10988	Vv__XP_002273260.1	1	1	4	1
OG0008520	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G128100	Lc__Lchi09658	Vv__XP_003631836.1	0	1	2	4
OG0008521	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G130900	Lc__Lchi08803	Vv__XP_002282768.1	1	4	1	1
OG0008524	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G165000	Lc__Lchi15145	Vv__XP_002269627.2	1	2	1	3
OG0008528	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G179200	Lc__Lchi10183	Vv__XP_002267286.2	2	1	1	3
OG0008530	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G180500	Lc__Lchi10170	Vv__XP_002269925.1	1	1	2	3
OG0008532	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G007300	Lc__Lchi21733	Vv__XP_002273762.2	1	2	2	2
OG0008533	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G013500	Lc__Lchi28020	Vv__XP_002274013.2	1	2	2	2
OG0008536	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G018000	Lc__Lchi06624	Vv__XP_002273172.1	2	2	2	1
OG0008537	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G026800	Lc__Lchi08199	Vv__XP_010653587.1	2	2	2	1
OG0008538	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G029200	Lc__Lchi14649	Vv__XP_002282270.1	0	2	4	1
OG0008539	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G030200	Lc__Lchi22292	Vv__XP_010653612.1	2	2	1	2
OG0008542	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G041200	Lc__Lchi28552	Vv__XP_002264567.1	2	2	2	1
OG0008546	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G059800	Lc__Lchi19785	Vv__XP_010654131.1	1	1	3	2
OG0008548	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G072800	Lc__Lchi25644	Vv__XP_010654157.1	1	1	2	3
OG0008556	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G112100	Lc__Lchi11989	Vv__XP_002281091.1	1	1	3	2
OG0008558	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G117200	Lc__Lchi07552	Vv__XP_010653900.1	1	1	1	4
OG0008560	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G120200	Lc__Lchi06225	Vv__XP_010653907.1	2	1	3	1
OG0008561	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G120600	Lc__Lchi06213	Vv__XP_002278205.1	1	1	4	1
OG0008565	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G141100	Lc__Lchi08123	Vv__XP_002283975.1	2	1	2	2
OG0008576	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G172500	Lc__Lchi17698	Vv__XP_010653770.1	1	1	2	3
OG0008579	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G009000	Lc__Lchi01209	Vv__XP_002277038.2	1	1	2	3
OG0008582	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G017800	Lc__Lchi01081	Vv__XP_002270881.1	2	1	2	2
OG0008587	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G023500	Lc__Lchi01382	Vv__XP_010663563.1	1	2	2	2
OG0008588	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G023800	Lc__Lchi05967	Vv__XP_002280448.1	1	2	2	2
OG0008591	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G030500	Lc__Lchi18555	Vv__XP_010647324.1	1	1	1	4
OG0008594	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G037900	Lc__Lchi05987	Vv__XP_010657894.1	1	2	2	2
OG0008596	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G051300	Lc__Lchi04843	Vv__XP_010662195.1	1	2	3	1
OG0008599	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G059700	Lc__Lchi04958	Vv__XP_002282782.1	1	1	2	3
OG0008604	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G063000	Lc__Lchi26077	Vv__XP_002283557.1	2	1	1	3
OG0008610	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G069500	Lc__Lchi05121	Vv__XP_002277104.1	3	2	1	1
OG0008612	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G072100	Lc__Lchi16780	Vv__XP_003632329.1	2	2	2	1
OG0008613	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G078000	Lc__Lchi19730	Vv__XP_010652152.1	1	1	2	3
OG0008619	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G091000	Lc__Lchi10749	Vv__XP_010648430.1	1	1	1	4
OG0008626	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G114000	Lc__Lchi00362	Vv__XP_002263866.1	1	2	2	2
OG0008631	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G130500	Lc__Lchi13188	Vv__XP_019072580.1	4	0	1	2
OG0008632	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G132600	Lc__Lchi06330	Vv__XP_010652297.1	1	2	2	2
OG0008636	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G146100	Lc__Lchi03103	Vv__XP_002284150.2	0	1	4	2
OG0008638	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G149800	Lc__Lchi09731	Vv__XP_002284086.2	1	2	2	2
OG0008647	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G172100	Lc__Lchi00932	Vv__XP_002281202.1	2	1	3	1
OG0008652	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G026700	Lc__Lchi15492	Vv__XP_002278126.1	2	2	2	1
OG0008654	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G035000	Lc__Lchi20725	Vv__XP_002270778.1	2	1	3	1
OG0008655	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G047200	Lc__Lchi07227	Vv__XP_002268643.1	1	2	2	2
OG0008658	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G074000	Lc__Lchi15830	Vv__XP_002275801.1	1	1	2	3
OG0008659	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G075000	Lc__Lchi01075	Vv__XP_002273726.1	1	1	2	3
OG0008660	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G078400	Lc__Lchi20282	Vv__XP_002266060.1	1	1	4	1
OG0008661	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G092900	Lc__Lchi10499	Vv__XP_002266399.1	1	1	3	2
OG0008679	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G171200	Lc__Lchi22401	Vv__XP_010659395.1	1	2	2	2
OG0008681	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G178300	Lc__Lchi06155	Vv__XP_003633576.1	4	1	1	1
OG0008682	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G186300	Lc__Lchi06974	Vv__XP_003633580.1	1	1	3	2
OG0008687	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G005200	Lc__Lchi11645	Vv__XP_002273755.1	2	1	3	1
OG0008689	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G009000	Lc__Lchi01623	Vv__XP_002275735.1	1	1	1	4
OG0008692	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G028200	Lc__Lchi06652	Vv__XP_010662935.1	2	2	1	2
OG0008693	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G032000	Lc__Lchi05042	Vv__XP_010662912.1	2	2	2	1
OG0008697	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G050800	Lc__Lchi17937	Vv__XP_002275817.1	1	3	1	2
OG0008702	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G087600	Lc__Lchi01103	Vv__XP_002265281.1	1	2	2	2
OG0008703	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G092600	Lc__Lchi01234	Vv__XP_002270810.2	1	1	4	1
OG0008714	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G133900	Lc__Lchi08241	Vv__XP_002278029.1	1	1	1	4
OG0008715	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G134500	Lc__Lchi05470	Vv__XP_002277616.2	1	1	4	1
OG0008719	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G151000	Lc__Lchi26945	Vv__XP_010652466.1	3	1	2	1
OG0008721	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G157200	Lc__Lchi02563	Vv__XP_002263438.2	1	1	3	2
OG0008723	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G170800	Lc__Lchi32356	Vv__XP_003635007.3	0	1	1	5
OG0008836	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G144900	Lc__Lchi13618	Vv__XP_002264402.1	1	1	3	1
OG0008845	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G103100	Lc__Lchi15511	Vv__XP_019081799.1	2	1	2	1
OG0008852	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G129000	Lc__Lchi00021	Vv__XP_002273283.1	2	0	4	0
OG0008861	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G121800	Lc__Lchi06171	Vv__XP_010653819.1	0	2	3	1
OG0008862	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G106300	Lc__Lchi21232	Vv__XP_010662259.1	1	2	1	2
OG0008863	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G146500	Lc__Lchi20087	Vv__XP_002267052.1	1	1	2	2
OG0008871	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G001400	Lc__Lchi05290	Vv__XP_003635107.1	1	1	2	2
OG0008873	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G340000	Lc__Lchi03634	Vv__XP_002278114.1	0	1	2	3
OG0008882	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G073800	Lc__Lchi26682	Vv__XP_002283907.4	4	0	1	1
OG0008894	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G006800	Lc__Lchi08344	Vv__XP_010662965.1	1	2	2	1
OG0008902	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G083000	Lc__Lchi05895	Vv__XP_002284827.1	1	1	2	2
OG0008906	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G123300	Lc__Lchi22387	Vv__XP_002277662.2	2	1	1	2
OG0008908	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G187200	Lc__Lchi15700	Vv__XP_002283492.1	1	1	1	3
OG0008911	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G126600	Lc__Lchi30794	Vv__XP_002282225.1	0	1	4	1
OG0008919	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G066300	Lc__Lchi13667	Vv__XP_002272867.1	2	1	2	1
OG0008922	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G038200	Lc__Lchi04483	Vv__XP_010659864.1	1	3	1	1
OG0008931	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G293300	Lc__Lchi08823	Vv__XP_002284430.2	1	2	1	2
OG0008940	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G031400	Lc__Lchi13464	Vv__XP_010651108.1	1	2	2	1
OG0008945	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G129300	Lc__Lchi06605	Vv__XP_010660239.1	0	1	1	4
OG0008946	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G019400	Lc__Lchi12046	Vv__XP_002281854.1	1	1	3	1
OG0008949	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G165500	Lc__Lchi20212	Vv__XP_019074648.1	1	1	2	2
OG0008952	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G169000	Lc__Lchi05228	Vv__XP_010655372.1	0	1	2	3
OG0008966	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G223600	Lc__Lchi05137	Vv__XP_002266059.1	4	1	0	1
OG0008967	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G125200	Lc__Lchi13123	Vv__XP_002279230.2	1	2	2	1
OG0008970	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G254800	Lc__Lchi19518	Vv__XP_010660825.2	3	1	1	1
OG0008971	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G210100	Lc__Lchi23393	Vv__XP_019078614.1	1	1	1	3
OG0008973	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G017100	Lc__Lchi09987	Vv__XP_002285161.2	1	1	3	1
OG0008974	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G085100	Lc__Lchi06717	Vv__XP_002277078.1	2	1	3	0
OG0008982	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G146800	Lc__Lchi31555	Vv__XP_002268607.1	1	2	2	1
OG0008990	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G117600	Lc__Lchi08527	Vv__XP_002277665.1	1	1	1	3
OG0008993	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G012000	Lc__Lchi16176	Vv__XP_002279511.1	1	1	1	3
OG0008995	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G291200	Lc__Lchi19918	Vv__XP_002283866.1	0	3	1	2
OG0008998	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G228100	Lc__Lchi31978	Vv__XP_002283205.1	0	2	1	3
OG0009008	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G171700	Lc__Lchi09006	Vv__XP_002272552.1	2	1	2	1
OG0009017	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G172700	Lc__Lchi22404	Vv__XP_002278849.1	0	2	2	2
OG0009021	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G067400	Lc__Lchi31107	Vv__XP_010663710.1	1	2	1	2
OG0009022	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G192100	Lc__Lchi13783	Vv__XP_002274349.1	0	2	2	2
OG0009027	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G095900	Lc__Lchi09634	Vv__XP_002285575.1	2	1	1	2
OG0009030	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G105300	Lc__Lchi02586	Vv__XP_002273725.1	1	4	0	1
OG0009031	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G138700	Lc__Lchi15413	Vv__XP_002264039.1	1	1	1	3
OG0009035	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G176200	Lc__Lchi22953	Vv__XP_002278677.2	2	1	2	1
OG0009042	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G114900	Lc__Lchi24819	Vv__XP_019078304.1	1	1	3	1
OG0009059	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G087900	Lc__Lchi07691	Vv__XP_002270753.1	1	1	1	3
OG0009062	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G022300	Lc__Lchi15598	Vv__XP_002269623.1	2	1	2	1
OG0009063	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G037400	Lc__Lchi23407	Vv__XP_002281446.1	2	1	1	2
OG0009066	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G012700	Lc__Lchi14606	Vv__XP_002267586.3	1	1	3	1
OG0009068	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G176300	Lc__Lchi00975	Vv__NP_001268191.1	2	2	1	1
OG0009071	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G018300	Lc__Lchi19653	Vv__XP_010654442.1	1	3	1	1
OG0009074	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G002600	Lc__Lchi05305	Vv__XP_002276129.1	1	1	1	3
OG0009076	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G085700	Lc__Lchi07115	Vv__XP_002277241.1	0	2	3	1
OG0009077	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G007500	Lc__Lchi21731	Vv__XP_002272943.1	1	1	3	1
OG0009086	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G224200	Lc__Lchi05027	Vv__XP_002266683.1	1	1	2	2
OG0009087	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G056300	Lc__Lchi19829	Vv__XP_002281866.1	2	2	1	1
OG0009091	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G080300	Lc__Lchi15687	Vv__XP_002280911.1	2	1	1	2
OG0009094	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G140200	Lc__Lchi31977	Vv__XP_002263357.4	1	3	1	1
OG0009096	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G097600	Lc__Lchi12858	Vv__XP_010654241.1	0	2	1	3
OG0009108	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G156500	Lc__Lchi09262	Vv__XP_002275027.1	1	1	3	1
OG0009114	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G081700	Lc__Lchi05873	Vv__XP_002284729.1	1	2	2	1
OG0009123	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G021800	Lc__Lchi20926	Vv__XP_002282986.2	1	1	2	2
OG0009125	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G140900	Lc__Lchi10364	Vv__XP_010649089.1	1	2	1	2
OG0009137	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G123800	Lc__Lchi02183	Vv__XP_002285846.1	1	1	2	2
OG0009143	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G023100	Lc__Lchi08307	Vv__XP_010663519.1	1	1	4	0
OG0009147	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G102600	Lc__Lchi00962	Vv__XP_010648506.1	0	1	1	4
OG0009148	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G374400	Lc__Lchi01997	Vv__XP_002269382.1	0	2	1	3
OG0009153	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G157100	Lc__Lchi13843	Vv__XP_010664487.1	1	2	2	1
OG0009157	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G052100	Lc__Lchi09982	Vv__XP_002272045.1	0	1	2	3
OG0009160	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G191200	Lc__Lchi02794	Vv__XP_002267624.1	1	2	2	1
OG0009163	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G130200	Lc__Lchi14236	Vv__XP_002266315.1	1	1	3	1
OG0009164	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G084800	Lc__Lchi27228	Vv__XP_002270638.2	1	1	2	2
OG0009167	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G075600	Lc__Lchi12106	Vv__XP_002270675.1	1	1	2	2
